,0,1,2,3,4,5,6,7,8,9,10,11,Cluster,BIRCH_Cluster_Labels
13,0.9898696548826837,0.001962080584504824,0.000490520146126206,0.10251871054037705,0.001962080584504824,0.0,0.0981040292252412,0.003924161169009648,0.000490520146126206,0.0,0.0,0.0,2,4
14,0.9726567477652439,0.0019279618389796708,0.0004819904597449177,0.16676869907174152,0.005301895057194095,0.0,0.16146680401454744,0.004819904597449177,0.0004819904597449177,0.0,0.0,0.0,2,4
15,0.9747726537317468,0.0019321559043245725,0.0014491169282434295,0.16036894005893954,0.048303897608114314,0.014491169282434295,0.14636080975258636,0.011109896449866293,0.00048303897608114314,0.0024151948804057156,0.0,0.0,0,2
16,0.9874664615364708,0.0014679878020859329,0.0014679878020859329,0.06605945109386697,0.12526829244466628,0.03865701212159623,0.05725152428135138,0.008807926812515597,0.0,0.0,0.0,0.0,0,2
17,0.9912349403978951,0.0014735900996995467,0.0014735900996995467,0.07367950498497733,0.08497702908267385,0.023086244895292898,0.06483796438678005,0.007859147198397582,0.0004911966998998489,0.0,0.0004911966998998489,0.0,0,2
18,0.9861300896568335,0.0014660011243659565,0.0014660011243659565,0.10799541616162547,0.08111872888158293,0.01759201349239148,0.09382407195942122,0.013682677160748929,0.0,0.0004886670414553189,0.0,0.0,0,2
19,0.9944806607664273,0.0014784152538648574,0.0004928050846216191,0.0749063728624861,0.0009856101692432382,0.0,0.07342795760862124,0.0014784152538648574,0.0,0.0,0.0,0.0,2,4
20,0.9874729637574038,0.001467997468420323,0.0004893324894734409,0.11450380253678519,0.0073399873421016145,0.0004893324894734409,0.10814248017363046,0.005871989873681292,0.0004893324894734409,0.0,0.0,0.0,2,4
21,0.988093748441344,0.001468920339605566,0.0004896401132018553,0.11114830569682116,0.0034274807924129873,0.0004896401132018553,0.1062519045648026,0.0034274807924129873,0.0009792802264037106,0.0004896401132018553,0.0,0.0,2,4
22,0.9976955514765014,0.0014831945760304778,0.0004943981920101592,0.048451022816995606,0.0,0.0,0.04746222643297529,0.0,0.0009887963840203185,0.0,0.0,0.0,2,4
23,0.9999182385388032,0.0014864988679962386,0.0014864988679962386,0.008918993207977432,0.0,0.0,0.008918993207977432,0.0,0.0,0.0,0.0,0.0,0,2
24,0.9975024654363256,0.0014829075303810588,0.0004943025101270197,0.050418856032956004,0.0,0.0,0.049430251012701966,0.0,0.0009886050202540394,0.0,0.0,0.0,2,4
25,0.9996616672809002,0.001486117443926016,0.001486117443926016,0.018328781808420864,0.0,0.0004953724813086721,0.018328781808420864,0.0,0.0,0.0,0.0,0.0,0,2
26,0.9985225537575565,0.0014844240145057827,0.0014844240145057827,0.03711060036264457,0.017813088174069392,0.006927312067693653,0.034636560338468264,0.0024740400241763045,0.0,0.0,0.0,0.0,0,2
27,0.9973666166524263,0.001482705574805391,0.001482705574805391,0.04448116724416173,0.03855034494494016,0.004448116724416173,0.042009991286152744,0.002471175958008985,0.0,0.0,0.0,0.0,0,2
28,0.9950993990640036,0.001479335082850352,0.0004931116942834507,0.07150119567110036,0.0044380052485510565,0.0,0.0680494138111162,0.003451781859984155,0.0,0.0,0.0,0.0,2,4
29,0.9754098838363426,0.001450064247526773,0.001450064247526773,0.12228875154142452,0.1450064247526773,0.01498399722444332,0.11068823756121034,0.010633804481863001,0.000483354749175591,0.000483354749175591,0.0,0.0,0,2
30,0.9983094413455604,0.0014841071972431523,0.0004947023990810507,0.042049703921889316,0.0,0.0,0.04007089432556511,0.0009894047981621015,0.0009894047981621015,0.0,0.0,0.0,2,4
31,0.9995259153713385,0.0014859156323657162,0.0014859156323657162,0.022288734485485743,0.006934272951040009,0.0,0.019812208431542883,0.0024765260539428603,0.0,0.0,0.0,0.0,0,2
32,0.9980754681957894,0.0014837593679818475,0.0004945864559939492,0.045501953951443325,0.0,0.0,0.04203984875948568,0.0019783458239757967,0.0009891729119878984,0.0004945864559939492,0.0,0.0,2,4
33,0.9964392126252088,0.0014813268770444135,0.0004937756256814712,0.061721953210183894,0.0004937756256814712,0.0,0.05727797257905066,0.003950205005451769,0.0004937756256814712,0.0,0.0,0.0,2,4
34,0.9966220799663776,0.0014815987313672612,0.000493866243789087,0.05877008301090136,0.001975464975156348,0.0,0.0572884842795341,0.0014815987313672612,0.0,0.0,0.0,0.0,2,4
35,0.9803361508877396,0.0014573877367012977,0.0004857959122337659,0.14233820228449343,0.0038863672978701274,0.0,0.13650865133768822,0.005343755034571425,0.0004857959122337659,0.0,0.0,0.0,2,4
36,0.9941331800523837,0.0014778986819411056,0.0014778986819411056,0.06305701042948718,0.0674907064753105,0.012808455243489583,0.05418961833784054,0.007882126303685897,0.0009852657879607372,0.0,0.0,0.0,0,2
37,0.9983386384759126,0.0009894337348621532,0.0004947168674310766,0.04155621686421044,0.00742075301146615,0.006431319276603996,0.038587915659623974,0.002473584337155383,0.0004947168674310766,0.0,0.0,0.0,2,4
38,0.9989878668962608,0.0009900771723451544,0.0004950385861725772,0.0326725466873901,0.005445424447898349,0.0029702315170354633,0.030197353756527212,0.001980154344690309,0.0004950385861725772,0.0,0.0,0.0,2,4
39,0.9834559073398695,0.0009746837535578489,0.0014620256303367733,0.08333546092919608,0.14230382801944594,0.013645572549809883,0.07310128151683866,0.009259495658799565,0.00048734187677892444,0.00048734187677892444,0.0,0.0,0,2
40,0.9975329324241712,0.000988635215484808,0.001482952823227212,0.04448858469681636,0.035590867757453085,0.011369304978075291,0.03905109101164991,0.00494317607742404,0.000494317607742404,0.0,0.0,0.0,0,2
41,0.9956290045189666,0.0009867482700881731,0.0014801224051322595,0.06857900477112802,0.019241591266719375,0.004440367215396778,0.05969827034033447,0.007893986160705385,0.0004933741350440866,0.0004933741350440866,0.0,0.0,0,2
42,0.9843636588300787,0.0009755834081566686,0.001463375112235003,0.1151188421624869,0.08829029843817851,0.01024362578564502,0.0980461325197452,0.016097126234585032,0.0,0.0004877917040783343,0.0,0.0004877917040783343,0,2
43,0.9839371868934609,0.0009751607402313785,0.0014627411103470677,0.10970558327603008,0.10239187772429474,0.016577732583933434,0.09410301143232802,0.014627411103470676,0.0,0.0009751607402313785,0.0,0.0,0,2
44,0.9828321610258617,0.0009740655708878708,0.0004870327854439354,0.13393401599708224,0.005844393425327225,0.0,0.1266285242154232,0.00535736063988329,0.0019481311417757416,0.0,0.0,0.0,2,4
45,0.9478711067282536,0.0009394163594928183,0.0014091245392392274,0.1747314428656642,0.21418692996436256,0.017379202650617136,0.15688253203530064,0.014560953572138683,0.00046970817974640916,0.00046970817974640916,0.00046970817974640916,0.0018788327189856366,0,2
46,0.9569965082145218,0.0009484603649301504,0.0004742301824650752,0.21103243119695847,0.004268071642185677,0.0,0.1987024464528665,0.01090729419669673,0.0014226905473952256,0.0,0.0,0.0,2,4
47,0.995938271158912,0.0009870547781555123,0.0014805821672332685,0.06317150580195278,0.02961164334466537,0.005428801279855318,0.056262122354864205,0.00641585605801083,0.0,0.0,0.0,0.0004935273890777561,0,2
48,0.9857147240263435,0.0009769224222263067,0.00146538363333946,0.09085378526704653,0.11478838461159105,0.022469215711205057,0.079619177411444,0.009280763011149915,0.0,0.00146538363333946,0.0,0.0004884612111131534,0,2
49,0.9584987435534612,0.0009499492007467406,0.0014249238011201108,0.14676715151537142,0.2108887225657764,0.01709908561344133,0.12064354849483605,0.01994893321568155,0.0009499492007467406,0.0037997968029869623,0.0014249238011201108,0.0,0,2
50,0.9985674176189087,0.0009896604733586807,0.0004948302366793403,0.0381019282243092,0.005443132603472743,0.0014844907100380208,0.03711226775095052,0.0009896604733586807,0.0,0.0,0.0,0.0,2,4
51,0.9962145633869035,0.000987328605933502,0.001480992908900253,0.05874605205304337,0.03554382981360607,0.013822600483069027,0.05084742320557535,0.007898628847468015,0.0,0.0,0.0,0.0,0,2
52,0.9975942404636737,0.0009886959766736113,0.0004943479883368056,0.04943479883368056,0.010381307755072917,0.0064265238483784725,0.046963058891996534,0.0024717399416840278,0.0,0.0,0.0,0.0,2,4
53,0.9792804412790456,0.0009705455314955852,0.001455818297243378,0.11646546377947023,0.12374455526568712,0.05386527699800498,0.09365764378932398,0.021352001692902876,0.0004852727657477926,0.0004852727657477926,0.0,0.0004852727657477926,0,2
54,0.9916038104368176,0.0009827589796202354,0.0014741384694303532,0.0805862363288593,0.06682761061417601,0.02358621551088565,0.07174140551227719,0.0073706923471517655,0.0009827589796202354,0.0,0.0004913794898101177,0.0,0,2
55,0.9786463026031366,0.0009699170491606903,0.0014548755737410356,0.09796162196522973,0.15858143753777287,0.020368258032374496,0.08292790770323902,0.014548755737410355,0.00048495852458034516,0.0,0.0,0.0,0,2
56,0.980623043834654,0.0009718761584089733,0.00145781423761346,0.10253293471214668,0.13800641449407422,0.022353151643406385,0.09038448273203452,0.012148451980112166,0.0,0.0,0.0,0.0,0,2
57,0.993462905120306,0.0009846014916950504,0.0014769022375425757,0.07286051038543374,0.056122285026617875,0.007876811933560404,0.06695290143526343,0.004923007458475253,0.0,0.0009846014916950504,0.0,0.0,0,2
58,0.9971314797278319,0.0009882373436351157,0.0014823560154526736,0.04792951116630312,0.04002361241722219,0.007905898749080926,0.041505968432674865,0.006423542733628253,0.0,0.0,0.0,0.0,0,2
59,0.9729934937977778,0.0009643146618412069,0.0014464719927618104,0.13452189532684836,0.1407899406288162,0.016393349251300517,0.12246796205383328,0.00964314661841207,0.0014464719927618104,0.00048215733092060346,0.00048215733092060346,0.0,0,2
60,0.9844723550151114,0.0009756911348018944,0.0004878455674009472,0.1283033842264491,0.0039027645392075774,0.0,0.11952216401323205,0.0068298379436132605,0.0019513822696037887,0.0,0.0,0.0,2,4
61,0.9887527325949009,0.0009799333326014875,0.0014698999989022313,0.08672409993523165,0.09456356659604355,0.01665886665422529,0.07398496661141231,0.012249166657518594,0.0004899666663007437,0.0,0.0,0.0,0,2
62,0.943400581561898,0.00046749285508518236,0.00046749285508518236,0.24169380607903926,0.014959771362725836,0.00046749285508518236,0.22626654186122824,0.01215481423221474,0.0032724499855962762,0.0,0.0,0.0,2,4
63,0.9742844786351731,0.0004827970657260521,0.0014483911971781562,0.13952835199482905,0.12456164295732143,0.01593230316895972,0.12359604882586933,0.01593230316895972,0.0,0.0,0.0,0.0,0,2
64,0.9989270358843964,0.0004950084419645175,0.0004950084419645175,0.03267055716965816,0.006435109745538728,0.0,0.03217554872769364,0.0004950084419645175,0.0,0.0,0.0,0.0,2,4
65,0.9971317231808242,0.0004941187924582876,0.0004941187924582876,0.055341304755328204,0.0029647127547497254,0.0,0.051388354415661905,0.0039529503396663005,0.0,0.0,0.0,0.0,2,4
66,0.9826492060896149,0.0004869421239294425,0.0014608263717883273,0.10031007752946515,0.1261180100977256,0.023373221948613236,0.08813652443122909,0.010712726726447734,0.0004869421239294425,0.000973884247858885,0.0,0.0,0,2
67,0.9485621827249546,0.000470050635641702,0.001410151906925106,0.1701583301022961,0.21998369748031654,0.040424354665186374,0.14336544387071912,0.02632283559593531,0.0,0.0,0.000470050635641702,0.0,0,2
68,0.9903418123132475,0.00049075411908486,0.0014722623572545799,0.09029875791161424,0.0637980354810318,0.02502846007332786,0.07901141317266246,0.01128734473895178,0.0,0.0,0.0,0.0,0,2
69,0.9819974591640396,0.00048661915716751217,0.0014598574715025364,0.10510973794818262,0.12214140844904556,0.016545051343695414,0.09683721227633492,0.007785906514680195,0.0,0.0,0.0,0.00048661915716751217,0,2
70,0.9992156228642507,0.0004951514483965563,0.001485454345189669,0.02822363255860371,0.0,0.0,0.027728481110207155,0.0004951514483965563,0.0,0.0,0.0,0.0,0,2
71,0.9768366167833145,0.00048406175261809435,0.001452185257854283,0.13166479671212167,0.12488793217546834,0.020814655362578056,0.10939795609168933,0.021298717115196153,0.00048406175261809435,0.00048406175261809435,0.0,0.0,0,2
72,0.9799843306236079,0.0004856215711712626,0.0014568647135137878,0.12043414965047312,0.11994852807930187,0.016511133419822927,0.10100928680362262,0.016025511848651666,0.0014568647135137878,0.0009712431423425252,0.0,0.0009712431423425252,0,2
73,0.9951903913294682,0.0004931567846033043,0.001479470353809913,0.06509669556763617,0.04389095382969409,0.019726271384132174,0.054247246306363475,0.009863135692066087,0.0004931567846033043,0.0,0.0,0.0004931567846033043,0,2
74,0.9753587272789398,0.00048332939904803757,0.0014499881971441126,0.10923244418485649,0.1648153250753808,0.01981650536096954,0.09473256221341536,0.014499881971441126,0.0,0.0,0.0,0.0,0,2
75,0.9996979752677057,0.0004953904733734914,0.0014861714201204743,0.0173386665680722,0.0004953904733734914,0.0,0.0173386665680722,0.0,0.0,0.0,0.0,0.0,0,2
76,0.9785892272454161,0.0004849302414496611,0.0014547907243489832,0.10619972287747578,0.1532379562980929,0.0174574886921878,0.08243814104644238,0.02230679110668441,0.0014547907243489832,0.0,0.0,0.0,0,2
77,0.9978358041660523,0.0004944676928473996,0.0014834030785421987,0.04647996312765556,0.0004944676928473996,0.0004944676928473996,0.04647996312765556,0.0,0.0,0.0,0.0,0.0,0,2
78,0.9694844552330357,0.0004804184614633477,0.0014412553843900432,0.12442838151900706,0.17679399381851196,0.024020923073167385,0.11241791998242337,0.012010461536583692,0.0,0.0,0.0,0.0,0,2
79,0.9990560549006116,0.0004950723760657143,0.001485217128197143,0.030694487316074288,0.0004950723760657143,0.0,0.030694487316074288,0.0,0.0,0.0,0.0,0.0,0,2
80,0.9956670562874007,0.0004933929912226961,0.0014801789736680882,0.0626609098852824,0.0374978673329249,0.010361252815676618,0.05624680099938735,0.006414108885895049,0.0,0.0,0.0,0.0,0,2
81,0.9945702754780349,0.0004928494923082433,0.0014785484769247298,0.07343457435392825,0.031049518015419324,0.007392742384623649,0.06604183196930459,0.007392742384623649,0.0,0.0,0.0,0.0,0,2
82,0.9923933035166815,0.0004917707153204566,0.0014753121459613698,0.0658972758529412,0.08409279231979809,0.02016259932813872,0.05704540297717297,0.008851872875768219,0.0,0.0,0.0,0.0,0,2
83,0.9438409805150395,0.00046771109044352804,0.001403133271330584,0.18334274745386298,0.21561481269446642,0.02198242125084582,0.1683759925596701,0.014966754894192897,0.0,0.0,0.0,0.0,0,2
84,0.946776668407315,0.00046916584162899654,0.0014074975248869897,0.14544141090498894,0.2533495544796581,0.01923579950678886,0.133243099022635,0.01219831188235391,0.0,0.0,0.0,0.0,0,2
85,0.9999564159443528,0.0004955185411022561,0.0004955185411022561,0.0069372595754315855,0.0014865556233067683,0.0,0.005946222493227073,0.0009910370822045122,0.0,0.0,0.0,0.0,2,4
86,0.9806782101492643,0.005834476213084369,0.000486206351090364,0.14245846086947667,0.0029172381065421843,0.000486206351090364,0.1337067465498501,0.0072930952663554606,0.0014586190532710922,0.0,0.0,0.0,3,3
87,0.9870883419258555,0.005872612842394777,0.0004893844035328981,0.11549471923376396,0.005872612842394777,0.0,0.11060087519843498,0.003915075228263185,0.0004893844035328981,0.0004893844035328981,0.0,0.0,3,3
88,0.978286054293301,0.005820244249637884,0.0004850203541364903,0.15132635049058496,0.0048502035413649025,0.0,0.14114092305371867,0.008730366374456825,0.001455061062409471,0.0,0.0,0.0,3,3
89,0.9998229455542478,0.005948376473302416,0.000495698039441868,0.011896752946604833,0.005948376473302416,0.0,0.011896752946604833,0.0,0.0,0.0,0.0,0.0,3,3
90,0.999913119758105,0.0059489129584022115,0.0,0.007931883944536281,0.0044616847188016584,0.0,0.007436141198002764,0.0004957427465335176,0.0,0.0,0.0,0.0,3,3
91,0.9997047977668364,0.005947673561329716,0.000495639463444143,0.016356102293656718,0.005947673561329716,0.0,0.015860462830212575,0.000495639463444143,0.0,0.0,0.0,0.0,3,3
92,0.9073969781390103,0.0053984946641884605,0.00044987455534903836,0.3036653248606009,0.004498745553490384,0.0,0.29016908820012977,0.013046362105122113,0.00044987455534903836,0.0,0.0,0.0,3,3
93,0.8932496332873586,0.005314326028482055,0.00044286050237350456,0.32638819024927285,0.007971489042723082,0.0,0.30867377015433267,0.01372867557357864,0.003985744521361541,0.0,0.0,0.0,3,3
94,0.9300709938855748,0.005533392130206692,0.00046111601085055767,0.263758358206519,0.007377856173608923,0.0,0.25545827001120897,0.007377856173608923,0.0009222320217011153,0.0,0.0,0.0,3,3
95,0.9998637297744053,0.005452900856479157,0.0004957182596799233,0.011401519972638236,0.003470027817759463,0.0,0.009914365193598467,0.0014871547790397698,0.0,0.0,0.0,0.0,3,3
96,0.9839096969216186,0.005365893240524444,0.0004878084764113131,0.1297570547254093,0.01219521191028283,0.0,0.12195211910282829,0.005365893240524444,0.002439042382056566,0.0,0.0,0.0,3,3
97,0.9408213140889122,0.005130904538908297,0.0013993376015204446,0.17631653779157602,0.23882028399282254,0.013993376015204447,0.16232316177637157,0.012594038413684002,0.000932891734346963,0.0,0.0,0.0004664458671734815,0,2
98,0.9120816258411071,0.00497416850979285,0.0013565914117616863,0.19037499478388997,0.32060777031301185,0.013565914117616863,0.168669532195703,0.020348871176425292,0.0009043942745077908,0.0,0.0004521971372538954,0.0,0,2
99,0.5687383080917643,0.0031016962761573658,0.0008459171662247362,0.42098477639117704,0.5580233573195843,0.2123252087224088,0.37586919419252446,0.039194162035079444,0.0025377514986742087,0.0008459171662247362,0.0022557791099326297,0.0002819723887415787,0,2
100,0.9985329605208114,0.005445643314689602,0.0004950584831536002,0.03762444471967361,0.008415994213611203,0.0,0.03762444471967361,0.0,0.0,0.0,0.0,0.0,3,3
101,0.9996684530270264,0.00545183588661244,0.0004956214442374946,0.017842371992549802,0.00545183588661244,0.0,0.016851129104074814,0.0009912428884749891,0.0,0.0,0.0,0.0,3,3
102,0.999892846864345,0.005453059650722754,0.0004957326955202504,0.009418921214884758,0.003965861564162003,0.0,0.008923188519364507,0.0,0.0,0.0004957326955202504,0.0,0.0,3,3
103,0.9997961682685313,0.004956847636432977,0.0004956847636432976,0.013383488618369037,0.004956847636432977,0.0,0.013383488618369037,0.0,0.0,0.0,0.0,0.0,3,3
104,0.9965340825664232,0.0049406746780685335,0.0004940674678068533,0.057805893733401836,0.0009881349356137066,0.026185575793763224,0.05335928652314016,0.00444660721026168,0.0,0.0,0.0,0.0,3,3
105,0.9948240216981011,0.004932196438761037,0.0004932196438761036,0.07201006800591113,0.0004932196438761036,0.0,0.07151684836203503,0.0004932196438761036,0.0,0.0,0.0,0.0,3,3
106,0.9938216956853606,0.0049272270485144305,0.0004927227048514431,0.08179196900533954,0.0,0.006405395163068759,0.0744011284325679,0.003449058933960101,0.0,0.0,0.0039417816388115446,0.0,0,2
107,0.9918942165448769,0.004917670880242324,0.0004917670880242325,0.09343574672460417,0.0,0.015244779728751207,0.08409217205214375,0.0,0.0,0.0,0.009343574672460418,0.0,0,2
108,0.9887825150535354,0.0049022435054711724,0.0004902243505471172,0.10637868406872444,0.007843589608753875,0.0,0.10441778666653596,0.001960897402188469,0.0,0.0,0.0,0.0,3,3
109,0.9527540968143755,0.004723619716481783,0.00047236197164817823,0.21634178301486565,0.006613067603074496,0.0,0.2130352492133284,0.0014170859149445349,0.001889447886592713,0.0,0.0,0.0,3,3
110,0.933954350856764,0.004630413241729123,0.0004630413241729123,0.2560618522676205,0.006945619862593684,0.0,0.2491162324050268,0.005556495890074948,0.001389123972518737,0.0,0.0,0.0,3,3
111,0.9905565082414853,0.0049110387121541164,0.0004911038712154117,0.09969408585672856,0.008839869681877409,0.005402142583369528,0.09330973553092821,0.0034377270985078813,0.0029466232272924698,0.0,0.0,0.0,3,3
112,0.820853808253283,0.0040696767885636245,0.0004069676788563624,0.40900251725064424,0.01017419197140906,0.0004069676788563624,0.3984213576003788,0.006511482861701798,0.0036627091097072616,0.0004069676788563624,0.0,0.0,3,3
113,0.988411792384369,0.004900405515043972,0.0014701216545131915,0.09898819140388822,0.07105587996813759,0.011270932684601134,0.08918738037380028,0.009310770478583546,0.0,0.0,0.0,0.0004900405515043971,0,2
114,0.9585899934284378,0.004752553264394833,0.00047525532643948325,0.20340927971609885,0.006653574570152766,0.0,0.19913198177814348,0.001901021305757933,0.0023762766321974165,0.0,0.0,0.0,3,3
115,0.9495878856981227,0.004707922090719498,0.00047079220907194974,0.22550946814546394,0.008003467554223145,0.0,0.21750600059124078,0.004707922090719498,0.003295545463503648,0.0,0.0,0.0,3,3
116,0.9880347293825782,0.004898536090146645,0.0014695608270439934,0.10384896511110887,0.05682301864570108,0.005388389699161309,0.09846057541194755,0.004898536090146645,0.0004898536090146645,0.0,0.0,0.0,0,2
117,0.985524466178899,0.004886090561124933,0.0014658271683374799,0.109937037625311,0.07671162180966146,0.008306353953912387,0.10309651083973609,0.006840526785574907,0.0,0.0,0.0,0.0,0,2
118,0.9931906374199674,0.004924098351115356,0.0014772295053346069,0.0842020818040726,0.02265085241513064,0.002462049175557678,0.07681593427739956,0.0059089180213384275,0.0009848196702230713,0.0004924098351115357,0.0,0.0,0,2
119,0.9844197906493921,0.004880613736486823,0.0014641841209460467,0.12055115929122452,0.05856736483784187,0.007808981978378916,0.11323023868649428,0.006832859231081552,0.00048806137364868223,0.0,0.0,0.0,0,2
120,0.9608324835451688,0.004763671212420272,0.0014291013637260815,0.12814275561410532,0.21579430592263832,0.01857831772843906,0.11528084334057058,0.012385545152292706,0.00047636712124202716,0.0,0.0,0.0,0,2
121,0.958528942187714,0.00475225058100007,0.0014256751743000208,0.12260806498980178,0.23095937823660337,0.015207201859200221,0.11167788865350163,0.01093017633630016,0.0,0.0,0.0,0.0,0,2
122,0.9972061501038012,0.004944006693623209,0.0004944006693623209,0.053889672960492976,0.0009888013387246417,0.0004944006693623209,0.05141766961368137,0.0024720033468116046,0.0,0.0,0.0,0.0,3,3
123,0.9977032823034634,0.0049464714045784,0.0004946471404578401,0.047980772624410487,0.0024732357022892,0.0,0.047486125483952646,0.0,0.0004946471404578401,0.0,0.0,0.0,3,3
124,0.9781447809963643,0.004849503128390502,0.0014548509385171507,0.13578608759493405,0.09650511225497099,0.012123757820976255,0.12317737946111874,0.011638807508137205,0.0009699006256781004,0.0,0.0,0.0,0,2
125,0.9764213091230934,0.00484095839922208,0.0014522875197666239,0.1573311479747176,0.03727537967401001,0.010166012638366367,0.14184008109720694,0.014522875197666239,0.000484095839922208,0.000484095839922208,0.0,0.0,0,2
126,0.9993340465237234,0.004954556502348654,0.0004954556502348653,0.025268238161978134,0.0054500121525835185,0.0,0.025268238161978134,0.0,0.0,0.0,0.0,0.0,3,3
127,0.9121275094111906,0.0045221988567733795,0.0013566596570320137,0.12662156798965463,0.37308140568380377,0.021254334626834882,0.10988943221959312,0.01582769599870683,0.0004522198856773379,0.0004522198856773379,0.0,0.0,0,2
128,0.9072335778295042,0.004497935437925157,0.001349380631377547,0.3094579581292508,0.0,0.0,0.2842695196768699,0.015292980488945535,0.0,0.0,0.009895457963435345,0.0,0,2
129,0.906052656602694,0.004492080597931056,0.0013476241793793167,0.16396094182448354,0.36161248813345,0.020663570750482856,0.1437465791337938,0.017519114331931117,0.00044920805979310557,0.0013476241793793167,0.0,0.0008984161195862111,0,2
130,0.9792571791905845,0.004855018240905228,0.0004855018240905228,0.14322303810670423,0.002427509120452614,0.0,0.14322303810670423,0.0,0.0,0.0,0.0,0.0,3,3
131,0.9997907639396899,0.004956820842536886,0.0004956820842536887,0.013383416274849593,0.006939549179551641,0.0,0.012887734190595905,0.0004956820842536887,0.0,0.0,0.0,0.0,3,3
132,0.9999174202274305,0.0049574487864523075,0.0004957448786452308,0.007436173179678461,0.005453193665097538,0.0,0.007436173179678461,0.0,0.0,0.0,0.0,0.0,3,3
133,0.9999069763267486,0.004957397007073617,0.0004957397007073617,0.007931835211317788,0.005948876408488341,0.0,0.007931835211317788,0.0,0.0,0.0,0.0,0.0,3,3
134,0.9997632523515504,0.004956684443983889,0.0004956684443983889,0.014374384887553278,0.005948021332780666,0.0,0.014374384887553278,0.0,0.0,0.0,0.0,0.0,3,3
135,0.9997895356953573,0.004956814753075644,0.001487044425922693,0.013879081308611802,0.002974088851845386,0.0,0.013879081308611802,0.0,0.0,0.0,0.0,0.0,0,2
136,0.9999663266104848,0.00446192213162834,0.0004957691257364823,0.003966153005891858,0.003966153005891858,0.0,0.003966153005891858,0.0,0.0,0.0,0.0,0.0,3,3
137,0.9999553896355646,0.004461873330054576,0.0004957637033393974,0.004957637033393974,0.004461873330054576,0.0,0.004957637033393974,0.0,0.0,0.0,0.0,0.0,3,3
138,0.9996084192171539,0.004460325122932268,0.0004955916803258076,0.019328075532706497,0.003964733442606461,0.0,0.019328075532706497,0.0,0.0,0.0,0.0,0.0,3,3
139,0.9994085072876024,0.004459433101432039,0.0004954925668257821,0.02427913577446332,0.005450418235083603,0.0,0.02328815064081176,0.0009909851336515642,0.0,0.0,0.0,0.0,3,3
140,0.9660926775464219,0.004310775457569557,0.0014369251525231858,0.10824836149008,0.21505979782763682,0.017722076881119292,0.09052628460896071,0.011974376271026549,0.00047897505084106197,0.00047897505084106197,0.00478975050841062,0.0,0,2
141,0.9973190251060723,0.004450109680691448,0.001483369893563816,0.05142348964354562,0.024228374928208996,0.006427936205443203,0.044995553438102416,0.005933479574255264,0.0,0.0,0.0004944566311879387,0.0,0,2
